"architecture","seed","NG","NT","n_runs","n_converged","n_nonconverged","convergence_rate","nonconvergence_rate","T_conv_mean","T_conv_median","T_conv_p75","T_conv_p90","T_conv_p95","T_conv_min","T_conv_max","T_cens_mean","T_cens_median","T_cens_p75","T_cens_p90","T_cens_p95","T_cens_min","T_cens_max","final_RB_mean","final_RB_median","final_RB_min","final_RB_max","total_edges_mean","total_edges_median","mean_degree_mean","mean_degree_median","max_degree_mean","max_degree_median","boundary_edges_mean","boundary_edges_median"
"random_bridging",13345,50,50,2500,2500,0,1,0,7280.1836,6890.5,8366.25,10105,11340.35,3191,23386,7280.1836,6890.5,8366.25,10105,11340.35,3191,23386,0.8333333333,0.8333333333,0.8333333333,0.8333333333,88.74,88,4.437,4.4,8.78,9,12,12
