"architecture","seed","NG","NT","n_runs","n_converged","n_nonconverged","convergence_rate","nonconvergence_rate","T_conv_mean","T_conv_median","T_conv_p75","T_conv_p90","T_conv_p95","T_conv_min","T_conv_max","T_cens_mean","T_cens_median","T_cens_p75","T_cens_p90","T_cens_p95","T_cens_min","T_cens_max","final_RB_mean","final_RB_median","final_RB_min","final_RB_max","total_edges_mean","total_edges_median","mean_degree_mean","mean_degree_median","max_degree_mean","max_degree_median","boundary_edges_mean","boundary_edges_median"
"baseline",13345,50,50,2500,2500,0,1,0,7435.7736,7006.5,8658,10699.4,12112.1,2990,23352,7435.7736,7006.5,8658,10699.4,12112.1,2990,23352,0.8376833878,0.8333333333,0.8,0.8888888889,88.82,86,4.441,4.3,8.88,9,12.08,12
